2.794247436523437500e+02 -1.522451324462890625e+02
2.801110229492187500e+02 -1.522434539794921875e+02
2.799293212890625000e+02 -1.522451477050781250e+02
2.801657714843750000e+02 -1.522473144531250000e+02
2.802431945800781250e+02 -1.522593536376953125e+02
2.801922302246093750e+02 -1.522496337890625000e+02
2.797485351562500000e+02 -1.522478332519531250e+02
2.795633850097656250e+02 -1.522452392578125000e+02
2.796138916015625000e+02 -1.522497100830078125e+02
2.802103271484375000e+02 -1.522507324218750000e+02
2.798763732910156250e+02 -1.522465667724609375e+02
2.795830688476562500e+02 -1.522481536865234375e+02
2.797326354980468750e+02 -1.522561340332031250e+02
2.799125976562500000e+02 -1.522460937500000000e+02
2.796123046875000000e+02 -1.522613830566406250e+02
2.801105957031250000e+02 -1.522490081787109375e+02
2.798283081054687500e+02 -1.522471466064453125e+02
2.798915405273437500e+02 -1.522478485107421875e+02
2.801779785156250000e+02 -1.522548828125000000e+02
2.801395874023437500e+02 -1.522450103759765625e+02
2.799266357421875000e+02 -1.522519531250000000e+02
2.798635864257812500e+02 -1.522472381591796875e+02
2.798461303710937500e+02 -1.522500457763671875e+02
2.800524291992187500e+02 -1.522541961669921875e+02
2.797445373535156250e+02 -1.522530364990234375e+02
2.801734008789062500e+02 -1.522484283447265625e+02
2.798661499023437500e+02 -1.522432556152343750e+02
2.798647460937500000e+02 -1.522477722167968750e+02
2.798402099609375000e+02 -1.522459106445312500e+02
2.799379272460937500e+02 -1.522486267089843750e+02
2.805823974609375000e+02 -1.522490844726562500e+02
2.798817443847656250e+02 -1.522446594238281250e+02
2.801739501953125000e+02 -1.522466278076171875e+02
2.798239135742187500e+02 -1.522553710937500000e+02
2.799830932617187500e+02 -1.522477874755859375e+02
2.799990539550781250e+02 -1.522515411376953125e+02
2.799263305664062500e+02 -1.522510375976562500e+02
2.800753479003906250e+02 -1.522545776367187500e+02
2.796650390625000000e+02 -1.522464904785156250e+02
2.798016967773437500e+02 -1.522479248046875000e+02
2.796535339355468750e+02 -1.522449645996093750e+02
2.802380371093750000e+02 -1.522476959228515625e+02
2.795242614746093750e+02 -1.522488555908203125e+02
2.794336853027343750e+02 -1.522544860839843750e+02
2.797847900390625000e+02 -1.522436065673828125e+02
2.798406982421875000e+02 -1.522526092529296875e+02
2.799282226562500000e+02 -1.522568054199218750e+02
2.793366699218750000e+02 -1.522467651367187500e+02
2.796086425781250000e+02 -1.522431640625000000e+02
2.795612182617187500e+02 -1.522490997314453125e+02
2.796744995117187500e+02 -1.522460784912109375e+02
2.800633544921875000e+02 -1.522525024414062500e+02
2.799706115722656250e+02 -1.522515716552734375e+02
2.798829345703125000e+02 -1.522423095703125000e+02
2.791860351562500000e+02 -1.522620697021484375e+02
2.798186950683593750e+02 -1.522521514892578125e+02
2.797930603027343750e+02 -1.522505187988281250e+02
2.792941284179687500e+02 -1.522485656738281250e+02
2.793602905273437500e+02 -1.522513580322265625e+02
2.797334289550781250e+02 -1.522401885986328125e+02
2.799110412597656250e+02 -1.522395019531250000e+02
2.796392822265625000e+02 -1.522568664550781250e+02
2.794435729980468750e+02 -1.522501373291015625e+02
2.796760253906250000e+02 -1.522482299804687500e+02
2.792410583496093750e+02 -1.522442474365234375e+02
2.799627380371093750e+02 -1.522444000244140625e+02
2.805301818847656250e+02 -1.522481842041015625e+02
2.796153259277343750e+02 -1.522550048828125000e+02
2.804456787109375000e+02 -1.522483062744140625e+02
2.801918945312500000e+02 -1.522508850097656250e+02
2.799554138183593750e+02 -1.522504882812500000e+02
2.797385253906250000e+02 -1.522515106201171875e+02
2.803520507812500000e+02 -1.522512664794921875e+02
2.798661804199218750e+02 -1.522514801025390625e+02
2.798019409179687500e+02 -1.522516479492187500e+02
2.793147583007812500e+02 -1.522474670410156250e+02
2.800175476074218750e+02 -1.522529602050781250e+02
2.806278381347656250e+02 -1.522537536621093750e+02
2.798655395507812500e+02 -1.522579650878906250e+02
2.800362548828125000e+02 -1.522512969970703125e+02
2.796821899414062500e+02 -1.522541961669921875e+02
2.799614257812500000e+02 -1.522534332275390625e+02
2.801826171875000000e+02 -1.522488861083984375e+02
2.801880798339843750e+02 -1.522438812255859375e+02
2.799243774414062500e+02 -1.522482757568359375e+02
2.798720703125000000e+02 -1.522509307861328125e+02
2.798051452636718750e+02 -1.522502746582031250e+02
2.794124755859375000e+02 -1.522531738281250000e+02
2.800278930664062500e+02 -1.522481384277343750e+02
2.801492004394531250e+02 -1.522508697509765625e+02
2.796156005859375000e+02 -1.522564849853515625e+02
2.799685668945312500e+02 -1.522442169189453125e+02
2.796166381835937500e+02 -1.522513732910156250e+02
2.797415771484375000e+02 -1.522529907226562500e+02
2.800720214843750000e+02 -1.522515411376953125e+02
2.799333496093750000e+02 -1.522469024658203125e+02
2.801493225097656250e+02 -1.522498931884765625e+02
2.792931518554687500e+02 -1.522447357177734375e+02
2.803121948242187500e+02 -1.522617340087890625e+02
2.799965820312500000e+02 -1.522601623535156250e+02
2.797813110351562500e+02 -1.522490386962890625e+02
2.799407348632812500e+02 -1.522521820068359375e+02
2.802594299316406250e+02 -1.522529296875000000e+02
2.799899291992187500e+02 -1.522502288818359375e+02
2.795504760742187500e+02 -1.522516326904296875e+02
2.799666748046875000e+02 -1.522459411621093750e+02
2.798710632324218750e+02 -1.522485198974609375e+02
2.800259399414062500e+02 -1.522448577880859375e+02
2.797273559570312500e+02 -1.522435607910156250e+02
2.793128356933593750e+02 -1.522540435791015625e+02
2.794197387695312500e+02 -1.522468414306640625e+02
2.800318603515625000e+02 -1.522525177001953125e+02
2.796798095703125000e+02 -1.522454223632812500e+02
2.798593750000000000e+02 -1.522443542480468750e+02
2.796411743164062500e+02 -1.522506561279296875e+02
2.796542358398437500e+02 -1.522571868896484375e+02
2.795655517578125000e+02 -1.522489013671875000e+02
2.795377502441406250e+02 -1.522510528564453125e+02
2.794112548828125000e+02 -1.522483673095703125e+02
2.798306884765625000e+02 -1.522508239746093750e+02
2.800293579101562500e+02 -1.522468872070312500e+02
2.797601318359375000e+02 -1.522503509521484375e+02
2.795657043457031250e+02 -1.522510375976562500e+02
2.798631896972656250e+02 -1.522489624023437500e+02
2.792816772460937500e+02 -1.522438354492187500e+02
2.796259155273437500e+02 -1.522445220947265625e+02
2.797460021972656250e+02 -1.522580261230468750e+02
2.800469360351562500e+02 -1.522508087158203125e+02
2.799210815429687500e+02 -1.522487182617187500e+02
2.800269165039062500e+02 -1.522590789794921875e+02
2.796781616210937500e+02 -1.522574310302734375e+02
2.794946289062500000e+02 -1.522518005371093750e+02
2.794270019531250000e+02 -1.522484741210937500e+02
2.801543884277343750e+02 -1.522530212402343750e+02
2.795338745117187500e+02 -1.522478179931640625e+02
2.797658081054687500e+02 -1.522445373535156250e+02
2.792065429687500000e+02 -1.522465057373046875e+02
2.799224853515625000e+02 -1.522507629394531250e+02
2.797265625000000000e+02 -1.522485961914062500e+02
2.800948486328125000e+02 -1.522492675781250000e+02
2.794520874023437500e+02 -1.522576599121093750e+02
2.798602294921875000e+02 -1.522444000244140625e+02
2.797098388671875000e+02 -1.522475128173828125e+02
2.790216674804687500e+02 -1.522541503906250000e+02
2.796688537597656250e+02 -1.522559661865234375e+02
2.795122070312500000e+02 -1.522460021972656250e+02
2.797832641601562500e+02 -1.522509155273437500e+02
2.797645263671875000e+02 -1.522486572265625000e+02
2.797862548828125000e+02 -1.522530822753906250e+02
2.799685668945312500e+02 -1.522481842041015625e+02
2.803853149414062500e+02 -1.522429199218750000e+02
2.799145507812500000e+02 -1.522532501220703125e+02
2.796168823242187500e+02 -1.522492218017578125e+02
2.797496337890625000e+02 -1.522539672851562500e+02
2.801195068359375000e+02 -1.522482757568359375e+02
2.796848754882812500e+02 -1.522433013916015625e+02
2.799170837402343750e+02 -1.522585906982421875e+02
2.800867309570312500e+02 -1.522542877197265625e+02
2.796962890625000000e+02 -1.522478027343750000e+02
2.804643554687500000e+02 -1.522505187988281250e+02
2.799243774414062500e+02 -1.522498016357421875e+02
2.801481933593750000e+02 -1.522549285888671875e+02
2.799676513671875000e+02 -1.522445068359375000e+02
2.797202453613281250e+02 -1.522425689697265625e+02
2.794894409179687500e+02 -1.522503509521484375e+02
2.801755981445312500e+02 -1.522507629394531250e+02
2.801365051269531250e+02 -1.522476196289062500e+02
2.799988708496093750e+02 -1.522571411132812500e+02
2.797385253906250000e+02 -1.522523193359375000e+02
2.797324829101562500e+02 -1.522471618652343750e+02
2.797076721191406250e+02 -1.522448883056640625e+02
2.797794799804687500e+02 -1.522421417236328125e+02
