4.993873977661132812e+01 -5.605424880981445312e+01 2.161778926849365234e+00
5.001387405395507812e+01 -5.605435943603515625e+01 2.161778926849365234e+00
4.998142242431640625e+01 -5.605408859252929688e+01 2.161778926849365234e+00
5.004286956787109375e+01 -5.605411911010742188e+01 2.161778926849365234e+00
5.001350784301757812e+01 -5.605415725708007812e+01 2.161778926849365234e+00
4.996565246582031250e+01 -5.605408477783203125e+01 2.161778926849365234e+00
5.000151443481445312e+01 -5.605406570434570312e+01 2.161778926849365234e+00
4.997547149658203125e+01 -5.605399322509765625e+01 2.161778926849365234e+00
4.997256851196289062e+01 -5.605414962768554688e+01 2.161778926849365234e+00
4.999512863159179688e+01 -5.605442810058593750e+01 2.161778926849365234e+00
