5.052180099487304688e+01 -5.374415874481201172e+00 0.000000000000000000e+00
5.069902801513671875e+01 -5.384195327758789062e+00 0.000000000000000000e+00
5.068387985229492188e+01 -5.382540225982666016e+00 0.000000000000000000e+00
5.041696548461914062e+01 -5.376278877258300781e+00 0.000000000000000000e+00
5.051987457275390625e+01 -5.369626045227050781e+00 0.000000000000000000e+00
5.034661483764648438e+01 -5.368470191955566406e+00 0.000000000000000000e+00
5.048596572875976562e+01 -5.384316444396972656e+00 0.000000000000000000e+00
5.060076522827148438e+01 -5.382306098937988281e+00 0.000000000000000000e+00
5.038724517822265625e+01 -5.376348972320556641e+00 0.000000000000000000e+00
5.045677947998046875e+01 -5.377033233642578125e+00 0.000000000000000000e+00
5.072198104858398438e+01 -5.376095771789550781e+00 0.000000000000000000e+00
5.042819213867187500e+01 -5.376557350158691406e+00 0.000000000000000000e+00
5.017629623413085938e+01 -5.383814811706542969e+00 0.000000000000000000e+00
5.019713973999023438e+01 -5.370009899139404297e+00 0.000000000000000000e+00
5.045633316040039062e+01 -5.376433372497558594e+00 0.000000000000000000e+00
5.040743637084960938e+01 -5.382408142089843750e+00 0.000000000000000000e+00
5.010283660888671875e+01 -5.381553649902343750e+00 0.000000000000000000e+00
5.045960235595703125e+01 -5.367830753326416016e+00 0.000000000000000000e+00
5.039054489135742188e+01 -5.379004001617431641e+00 0.000000000000000000e+00
5.047745895385742188e+01 -5.387604236602783203e+00 0.000000000000000000e+00
5.014032745361328125e+01 -5.383987426757812500e+00 0.000000000000000000e+00
5.040891265869140625e+01 -5.374986648559570312e+00 0.000000000000000000e+00
5.030195236206054688e+01 -5.381116867065429688e+00 0.000000000000000000e+00
5.022313690185546875e+01 -5.377066135406494141e+00 0.000000000000000000e+00
5.036815643310546875e+01 -5.368682384490966797e+00 0.000000000000000000e+00
5.014448928833007812e+01 -5.389334201812744141e+00 0.000000000000000000e+00
5.029022979736328125e+01 -5.368206501007080078e+00 0.000000000000000000e+00
5.048738861083984375e+01 -5.370753765106201172e+00 0.000000000000000000e+00
5.041654205322265625e+01 -5.372900485992431641e+00 0.000000000000000000e+00
5.037588500976562500e+01 -5.377695083618164062e+00 0.000000000000000000e+00
5.023967742919921875e+01 -5.373948097229003906e+00 0.000000000000000000e+00
5.039556503295898438e+01 -5.374590873718261719e+00 0.000000000000000000e+00
4.995143890380859375e+01 -5.389997005462646484e+00 0.000000000000000000e+00
5.036603546142578125e+01 -5.363593101501464844e+00 0.000000000000000000e+00
5.055701446533203125e+01 -5.377727985382080078e+00 0.000000000000000000e+00
5.007688522338867188e+01 -5.377710819244384766e+00 0.000000000000000000e+00
5.007442092895507812e+01 -5.368059158325195312e+00 0.000000000000000000e+00
5.016114044189453125e+01 -5.377427577972412109e+00 0.000000000000000000e+00
5.020472717285156250e+01 -5.373645782470703125e+00 0.000000000000000000e+00
5.018049240112304688e+01 -5.375247955322265625e+00 0.000000000000000000e+00
