1.000218200683593750e+01 -1.119819353334605694e-04
1.000218200683593750e+01 -1.119819353334605694e-04
1.000218200683593750e+01 -1.119819353334605694e-04
1.000218200683593750e+01 -1.119819353334605694e-04
9.996811866760253906e+00 -2.339522819966077805e-03
9.996811866760253906e+00 -2.339522819966077805e-03
9.996811866760253906e+00 -2.339522819966077805e-03
9.996811866760253906e+00 -2.339522819966077805e-03
1.000152301788330078e+01 -2.419516677036881447e-03
1.000152301788330078e+01 -2.419516677036881447e-03
1.000152301788330078e+01 -2.419516677036881447e-03
1.000152301788330078e+01 -2.419516677036881447e-03
9.998997688293457031e+00 -1.316777663305401802e-03
9.998997688293457031e+00 -1.316777663305401802e-03
9.998997688293457031e+00 -1.316777663305401802e-03
9.998997688293457031e+00 -1.316777663305401802e-03
9.997911453247070312e+00 -1.912537263706326485e-03
9.997911453247070312e+00 -1.912537263706326485e-03
9.997911453247070312e+00 -1.912537263706326485e-03
9.997911453247070312e+00 -1.912537263706326485e-03
9.998085021972656250e+00 -1.252405461855232716e-03
9.998085021972656250e+00 -1.252405461855232716e-03
9.998085021972656250e+00 -1.252405461855232716e-03
9.998085021972656250e+00 -1.252405461855232716e-03
1.000292110443115234e+01 -1.000682706944644451e-03
1.000292110443115234e+01 -1.000682706944644451e-03
1.000292110443115234e+01 -1.000682706944644451e-03
1.000292110443115234e+01 -1.000682706944644451e-03
9.996850013732910156e+00 -5.876815994270145893e-04
9.996850013732910156e+00 -5.876815994270145893e-04
9.996850013732910156e+00 -5.876815994270145893e-04
9.996850013732910156e+00 -5.876815994270145893e-04
9.995470046997070312e+00 -7.450066041201353073e-04
9.995470046997070312e+00 -7.450066041201353073e-04
9.995470046997070312e+00 -7.450066041201353073e-04
9.995470046997070312e+00 -7.450066041201353073e-04
9.998678207397460938e+00 -1.905914396047592163e-03
9.998678207397460938e+00 -1.905914396047592163e-03
9.998678207397460938e+00 -1.905914396047592163e-03
9.998678207397460938e+00 -1.905914396047592163e-03
