-0.016948272917091056     	 None     	 -0.013443500031473475
-0.019220837939770426     	 None     	 -0.011627677128843293
-0.023180858578274576     	 None     	 -0.017218480139972122
-0.019529146246586835     	 None     	 -0.015114287758404076
-0.001959292922140251     	 None     	 -0.0015537207041569534
-0.0027     	 0.0002     	 -0.0023593434192584403
-0.00209609638261863     	 None     	 -0.0013472235359307026
-0.0014     	 0.0002     	 -0.0009372265055662314
