9.983527660369873047e-01 -5.272680282592773438e+00 0.000000000000000000e+00
9.938151836395263672e-01 -5.227470874786376953e+00 0.000000000000000000e+00
9.954658150672912598e-01 -5.226312160491943359e+00 0.000000000000000000e+00
9.931955933570861816e-01 -5.246289730072021484e+00 0.000000000000000000e+00
1.000549316406250000e+00 -5.307380676269531250e+00 0.000000000000000000e+00
1.002078413963317871e+00 -5.227735519409179688e+00 0.000000000000000000e+00
9.949280619621276855e-01 -5.218948841094970703e+00 0.000000000000000000e+00
1.004610061645507812e+00 -5.262727260589599609e+00 0.000000000000000000e+00
9.961985349655151367e-01 -5.220433712005615234e+00 0.000000000000000000e+00
1.006198406219482422e+00 -5.227332592010498047e+00 0.000000000000000000e+00
