1.994739341735839844e+01 -8.769918441772460938e+00 0.000000000000000000e+00
1.999758148193359375e+01 -8.758877754211425781e+00 0.000000000000000000e+00
2.015507316589355469e+01 -8.776243209838867188e+00 0.000000000000000000e+00
2.004489898681640625e+01 -8.764863967895507812e+00 0.000000000000000000e+00
2.006422996520996094e+01 -8.758947372436523438e+00 0.000000000000000000e+00
2.003376197814941406e+01 -8.769690513610839844e+00 0.000000000000000000e+00
1.993779373168945312e+01 -8.755335807800292969e+00 0.000000000000000000e+00
2.000000190734863281e+01 -8.764958381652832031e+00 0.000000000000000000e+00
1.994981956481933594e+01 -8.787873268127441406e+00 0.000000000000000000e+00
1.995422363281250000e+01 -8.795020103454589844e+00 0.000000000000000000e+00
2.000185012817382812e+01 -8.757746696472167969e+00 0.000000000000000000e+00
2.006722259521484375e+01 -8.776925086975097656e+00 0.000000000000000000e+00
2.001671791076660156e+01 -8.767125129699707031e+00 0.000000000000000000e+00
1.994857597351074219e+01 -8.768312454223632812e+00 0.000000000000000000e+00
1.990808486938476562e+01 -8.769522666931152344e+00 0.000000000000000000e+00
2.005105590820312500e+01 -8.761557579040527344e+00 0.000000000000000000e+00
1.992925834655761719e+01 -8.763931274414062500e+00 0.000000000000000000e+00
1.992564201354980469e+01 -8.757241249084472656e+00 0.000000000000000000e+00
1.998021316528320312e+01 -8.768852233886718750e+00 0.000000000000000000e+00
2.001726913452148438e+01 -8.759455680847167969e+00 0.000000000000000000e+00
2.002375221252441406e+01 -8.768401145935058594e+00 0.000000000000000000e+00
2.004096984863281250e+01 -8.770142555236816406e+00 0.000000000000000000e+00
2.002079772949218750e+01 -8.761233329772949219e+00 0.000000000000000000e+00
2.000194549560546875e+01 -8.764430999755859375e+00 0.000000000000000000e+00
2.001081657409667969e+01 -8.764348983764648438e+00 0.000000000000000000e+00
2.003938674926757812e+01 -8.783737182617187500e+00 0.000000000000000000e+00
2.000644111633300781e+01 -8.767344474792480469e+00 0.000000000000000000e+00
1.992753219604492188e+01 -8.769989013671875000e+00 0.000000000000000000e+00
1.995689392089843750e+01 -8.767523765563964844e+00 0.000000000000000000e+00
1.998128509521484375e+01 -8.763253211975097656e+00 0.000000000000000000e+00
2.001247596740722656e+01 -8.771949768066406250e+00 0.000000000000000000e+00
1.993955993652343750e+01 -8.761948585510253906e+00 0.000000000000000000e+00
2.000978660583496094e+01 -8.763457298278808594e+00 0.000000000000000000e+00
1.995190811157226562e+01 -8.760155677795410156e+00 0.000000000000000000e+00
2.003453636169433594e+01 -8.770471572875976562e+00 0.000000000000000000e+00
1.999563026428222656e+01 -8.787665367126464844e+00 0.000000000000000000e+00
1.997052383422851562e+01 -8.766764640808105469e+00 0.000000000000000000e+00
1.998025894165039062e+01 -8.767305374145507812e+00 0.000000000000000000e+00
2.006008720397949219e+01 -8.779214859008789062e+00 0.000000000000000000e+00
1.993954658508300781e+01 -8.775895118713378906e+00 0.000000000000000000e+00
1.995116615295410156e+01 -8.767507553100585938e+00 0.000000000000000000e+00
