1.007109999656677246e+00 -1.609867453575134277e+00 0.000000000000000000e+00
9.953413605690002441e-01 -1.590906500816345215e+00 0.000000000000000000e+00
1.003231763839721680e+00 -1.555094122886657715e+00 0.000000000000000000e+00
9.979613423347473145e-01 -1.555464029312133789e+00 0.000000000000000000e+00
1.001972675323486328e+00 -1.545637130737304688e+00 0.000000000000000000e+00
9.960186481475830078e-01 -1.569439053535461426e+00 0.000000000000000000e+00
1.004416227340698242e+00 -1.660498261451721191e+00 0.000000000000000000e+00
9.997101426124572754e-01 -1.545267224311828613e+00 0.000000000000000000e+00
9.968320131301879883e-01 -1.570031404495239258e+00 0.000000000000000000e+00
1.005833625793457031e+00 -1.574653148651123047e+00 0.000000000000000000e+00
